EmployeeID,Age,Department,ZipCode,Salary
10886,32,Sales,44126,80246
10887,68,Engineering,44126,51949
10888,36,Engineering,44126,75971
10889,51,Engineering,44124,67568
10890,65,Engineering,44125,47616
10891,56,Sales,44124,59645
10892,47,Sales,44125,81618
10893,59,Engineering,44125,65883
10894,61,Customer Support,44125,69038
10895,65,Sales,44126,67264
10896,65,Sales,44124,68948
10897,44,Engineering,44124,55023
10898,54,Sales,44124,77272
10899,45,Engineering,44122,70640
10900,32,Engineering,44126,78620
10901,33,HR,44124,64676
10902,34,Engineering,44124,51958
10903,66,Sales,44125,80392
10904,43,Sales,44126,65433
10905,34,Engineering,44126,80019
10906,65,Sales,44122,63650
10907,31,Executive,44123,81261
10908,35,Engineering,44125,92005
10909,54,Sales,44123,79330
10910,56,Customer Support,44125,67469
10911,45,HR,44125,92600
10912,49,Engineering,44126,87625
10913,38,Sales,44124,74949
10914,41,Engineering,44126,79369
10915,59,Sales,44122,53826
10916,49,Customer Support,44125,55168
10917,59,Customer Support,44123,79173
10918,48,Sales,44123,58149
10919,70,Sales,44125,57141
10920,28,Sales,44124,85656
10921,46,HR,44126,89030
10922,56,Customer Support,44126,78968
10923,71,Engineering,44126,53500
10924,25,Sales,44125,70470
10925,72,Engineering,44122,71484
10926,40,HR,44124,58879
10927,55,HR,44124,78026
10928,74,Sales,44122,69872
10929,30,Engineering,44125,86456
10930,43,Engineering,44123,73642
10931,43,Sales,44122,91600
10932,70,Engineering,44126,59949
10933,30,Sales,44124,75519
10934,42,Customer Support,44124,79553
10935,37,Customer Support,44124,86673
10936,51,Customer Support,44123,66387
10937,31,Engineering,44124,66747
10938,62,HR,44123,41071
10939,28,Customer Support,44122,79608
10940,72,Sales,44125,87863
10941,47,Engineering,44126,95525
10942,28,Customer Support,44122,45091
10943,69,Engineering,44122,74922
10944,54,HR,44124,70197
10945,32,Customer Support,44122,81360
10946,59,Sales,44123,79851
10947,67,Sales,44126,68763
10948,27,Customer Support,44124,55128
10949,23,Sales,44124,38664
10950,41,Customer Support,44122,83310
10951,38,Engineering,44122,53461
10952,74,HR,44123,46723
10953,29,Sales,44122,62033
10954,57,Engineering,44124,94220
10955,51,Customer Support,44125,100821
10956,67,Engineering,44124,93740
10957,25,Customer Support,44122,85536
10958,58,Engineering,44124,62531
10959,49,Sales,44125,62792
10960,51,Customer Support,44124,70601
10961,23,Engineering,44126,67163
10962,69,Engineering,44124,95023
10963,61,Engineering,44126,100185
10964,26,Engineering,44126,36667
10965,67,HR,44123,72373
10966,60,Customer Support,44124,71612
10967,33,Engineering,44125,47787
10968,43,Sales,44123,75569
10969,73,Sales,44126,58725
10970,27,Engineering,44124,75464
10971,46,Sales,44123,52842
10972,43,Engineering,44126,90114
10973,49,Engineering,44122,52671
10974,48,Sales,44126,57551
10975,57,Sales,44124,50615
10976,67,Engineering,44123,78531
10977,33,Engineering,44122,68784
10978,26,Sales,44122,70861
10979,47,Sales,44124,67168
10980,36,Sales,44123,35000
10981,60,Customer Support,44122,66540
10982,52,Engineering,44122,88057
10983,34,Sales,44122,80467
10984,61,HR,44122,64613
10985,30,Sales,44125,65540
10986,43,Customer Support,44125,72789
10987,66,Engineering,44122,90892
10988,55,Engineering,44126,73530
10989,70,Engineering,44122,63791
10990,65,Customer Support,44125,71694
10991,43,Sales,44124,78917
10992,52,Engineering,44126,73621
10993,39,Customer Support,44123,50439
10994,22,Customer Support,44125,56889
10995,29,Engineering,44126,87574
10996,73,Engineering,44124,57474
10997,25,Customer Support,44125,82521
10998,43,HR,44126,70147
10999,48,Customer Support,44124,77491
11000,48,HR,44122,81833
11001,42,Engineering,44123,78839
11002,29,HR,44124,56858
11003,46,Sales,44123,70707
11004,53,Sales,44124,79762
11005,30,Engineering,44125,74628
11006,29,Engineering,44124,69708
11007,22,Sales,44122,85001
11008,39,Sales,44125,77493
11009,46,Sales,44124,102639
11010,55,Engineering,44124,83346
11011,71,Engineering,44125,58854
11012,61,HR,44124,74045
11013,27,Sales,44124,70419
11014,63,Engineering,44122,47878
11015,68,Engineering,44122,71402
11016,26,Sales,44125,67093
11017,27,Customer Support,44123,88633
11018,28,Engineering,44124,84503
11019,30,Customer Support,44126,84205
11020,59,Engineering,44125,87273
11021,71,Engineering,44123,62553
11022,49,Engineering,44125,83939
11023,68,HR,44122,72974
11024,69,Engineering,44125,43955
11025,38,Sales,44124,97994
11026,28,Customer Support,44124,78596
11027,74,Engineering,44122,94046
11028,69,Customer Support,44122,68923
11029,53,Engineering,44122,37471
11030,37,HR,44122,48954
11031,32,Engineering,44124,71761
11032,57,Customer Support,44124,84845
11033,72,Sales,44124,82482
11034,63,Engineering,44125,91463
11035,59,HR,44124,61430
11036,74,Sales,44125,52868
11037,59,HR,44126,77534
11038,45,Engineering,44126,43423
11039,39,Customer Support,44124,73081
11040,48,Sales,44122,67258
11041,37,Engineering,44122,63279
11042,70,Engineering,44126,82544
11043,42,Customer Support,44125,67097
11044,67,Customer Support,44122,74616
11045,53,Customer Support,44123,72229
11046,30,Engineering,44124,62745
11047,53,Sales,44125,69030
11048,62,HR,44126,76529
11049,69,Sales,44125,65135
11050,40,Engineering,44122,100478
11051,63,Engineering,44126,60393
11052,61,Customer Support,44125,40894
11053,73,Engineering,44124,63627
11054,38,Sales,44123,81458
11055,45,Customer Support,44124,72505
11056,56,Engineering,44125,100222
11057,53,Customer Support,44123,82825
11058,24,Sales,44125,83725
11059,29,Sales,44122,74219
11060,39,Engineering,44124,74572
11061,29,Engineering,44125,73587
11062,72,Customer Support,44122,73919
11063,25,Engineering,44124,72419
11064,65,Customer Support,44124,71849
11065,74,Engineering,44125,60940
11066,57,Engineering,44125,79460
11067,55,Customer Support,44124,68794
11068,30,Customer Support,44122,71135
11069,35,Sales,44123,67617
11070,33,Engineering,44122,66327
11071,38,Sales,44125,80532
11072,68,Engineering,44123,60874
11073,23,Engineering,44122,76554
11074,35,Sales,44122,60612
11075,37,Engineering,44125,44843
11076,70,Sales,44126,78374
11077,24,Engineering,44126,61218
11078,37,Engineering,44122,42742
11079,48,Customer Support,44125,79165
11080,56,HR,44123,75174
11081,25,Customer Support,44122,86019
11082,33,Engineering,44123,62568
11083,36,Customer Support,44124,118501
11084,66,Engineering,44122,71074
11085,62,Customer Support,44122,84894
11086,40,Engineering,44124,71819
11087,69,Sales,44126,72358
11088,55,Sales,44123,66948
11089,56,Sales,44124,68011
11090,36,Sales,44123,75305
11091,27,Engineering,44123,71493
11092,23,Engineering,44126,45323
11093,44,Customer Support,44125,73822
11094,72,Engineering,44126,67509
11095,66,Customer Support,44122,84021
11096,59,Engineering,44124,57290
11097,56,Engineering,44122,57610
11098,53,Engineering,44123,49742
11099,26,Engineering,44123,91485
11100,61,Engineering,44122,59641
11101,41,Engineering,44124,56701
11102,70,Engineering,44123,75050
11103,24,Sales,44125,93286
11104,30,Sales,44125,65772
11105,64,Sales,44126,77306
11106,53,Sales,44122,63945
11107,34,Engineering,44122,90334
11108,43,HR,44125,67977
11109,48,Sales,44125,96037
11110,69,Engineering,44126,67462
11111,40,Sales,44124,86006
11112,27,Customer Support,44126,91407
11113,23,Engineering,44126,97025
11114,39,Engineering,44122,65357
11115,57,HR,44124,60159
11116,62,Sales,44126,61833
11117,64,Engineering,44124,89102
11118,63,Sales,44123,64764
11119,41,Engineering,44126,50813
11120,33,Engineering,44126,66228
11121,67,Sales,44124,61625
11122,71,HR,44122,52177
11123,52,Sales,44126,86338
11124,59,Sales,44125,77293
11125,71,Sales,44126,77915
11126,41,Engineering,44122,83057
11127,57,HR,44123,65497
11128,36,Engineering,44126,67957
11129,60,Sales,44123,92667
11130,47,Engineering,44126,65397
11131,28,Sales,44122,85804
11132,61,HR,44123,51571
11133,60,Engineering,44123,88051
11134,63,Sales,44126,79605
11135,32,Engineering,44122,67533
11136,41,Customer Support,44124,53547
11137,36,Engineering,44125,35000
11138,30,Engineering,44125,54667
11139,58,Engineering,44126,46547
11140,73,Customer Support,44123,57302
11141,51,Engineering,44126,45540
11142,70,Customer Support,44126,70584
11143,67,Engineering,44123,56473
11144,56,Sales,44123,70242
11145,72,Engineering,44122,44567
11146,34,Engineering,44123,83526
11147,48,Engineering,44125,77222
11148,69,Engineering,44126,97187
11149,43,Customer Support,44124,49098
11150,68,Engineering,44125,81690
11151,65,HR,44124,84154
11152,72,Sales,44124,69860
11153,22,Engineering,44123,76268
11154,71,Sales,44123,85073
11155,33,Engineering,44124,61725
11156,71,HR,44122,69579
11157,29,HR,44124,85697
11158,44,Sales,44123,55838
11159,37,Engineering,44124,103391
11160,73,Sales,44124,67990
11161,66,Customer Support,44123,70550
11162,67,Engineering,44124,57155
11163,73,Sales,44124,87523
11164,34,Engineering,44125,59420
11165,51,Sales,44123,76629
11166,50,Engineering,44126,65964
11167,61,Engineering,44125,65472
11168,41,Sales,44122,51546
11169,40,Engineering,44125,54568
11170,72,HR,44123,52629
11171,23,Sales,44126,61594
11172,24,SpecialOps,44122,64660
11173,66,Engineering,44122,53326
11174,42,Engineering,44124,61586
11175,39,Sales,44124,52192
11176,35,Customer Support,44123,48355
11177,31,Engineering,44126,79482
11178,36,Sales,44122,61174
11179,70,Engineering,44126,66981
11180,59,Sales,44124,89115
11181,25,Engineering,44122,77768
11182,34,Sales,44126,58820
11183,56,Engineering,44125,86838
11184,23,Engineering,44125,78004
11185,60,HR,44124,108956
11186,41,Engineering,44126,73512
11187,45,Engineering,44126,66632
11188,51,Engineering,44122,66858
11189,36,HR,44122,71847
11190,49,Engineering,44122,59507
11191,30,Engineering,44122,69403
11192,42,HR,44123,56297
11193,70,Engineering,44126,56921
11194,56,Engineering,44125,68873
11195,64,HR,44126,56622
11196,42,Engineering,44123,68213
11197,61,Engineering,44125,67613
11198,48,Engineering,44124,36152
11199,64,Sales,44126,51949
11200,33,Customer Support,44125,79935
11201,43,Sales,44122,63526
11202,47,Sales,44123,76729
11203,65,Sales,44124,61242
11204,42,HR,44125,65423
11205,39,Sales,44124,61687
11206,34,Sales,44123,62404
11207,27,Engineering,44123,56268
11208,69,HR,44125,79725
11209,67,Engineering,44125,54639
11210,33,Customer Support,44125,70298
11211,47,Sales,44123,66641
11212,44,Customer Support,44124,82429
11213,48,Sales,44126,50737
11214,37,Customer Support,44125,81168
11215,60,Sales,44124,68182
11216,33,Customer Support,44122,67989
11217,39,Sales,44125,71947
11218,68,Sales,44122,67152
11219,47,Engineering,44123,83102
11220,68,Engineering,44122,88594
11221,55,Customer Support,44123,80297
11222,45,Sales,44124,91199
11223,64,Sales,44126,83605
11224,30,Engineering,44125,89534
11225,41,Engineering,44123,54600
11226,32,Customer Support,44122,65194
11227,72,Sales,44122,73453
11228,57,Customer Support,44125,76131
11229,54,Engineering,44125,67915
11230,57,Sales,44122,81687
11231,34,HR,44122,74140
11232,31,HR,44125,45921
11233,36,Engineering,44126,72852
11234,47,Sales,44125,109958
11235,62,Sales,44125,59740
11236,39,Sales,44126,65623
11237,65,Customer Support,44124,58537
11238,40,Sales,44124,77215
11239,42,Customer Support,44126,92635
11240,47,Sales,44122,100435
11241,29,HR,44125,71928
11242,42,Customer Support,44126,67965
11243,26,Engineering,44123,65940
11244,72,Sales,44126,59950
11245,38,Customer Support,44122,82260
11246,39,Engineering,44122,64879
11247,49,Sales,44125,67914
11248,57,Sales,44122,53887
11249,61,Sales,44125,97331
11250,62,Engineering,44126,86943
11251,54,Engineering,44125,105415
11252,41,Sales,44122,80801
11253,38,Sales,44123,84116
11254,23,Engineering,44124,72864
11255,52,Sales,44125,63906
11256,35,Sales,44125,72636
11257,64,Sales,44125,38171
11258,58,HR,44123,68989
11259,36,Engineering,44125,58451
11260,54,Customer Support,44122,71076
11261,36,Sales,44123,73807
11262,37,Engineering,44123,52689
11263,32,Customer Support,44123,70870
11264,22,Engineering,44126,70762
11265,67,Sales,44123,55389
11266,64,Customer Support,44125,77195
11267,59,HR,44123,52070
11268,69,Sales,44124,63181
11269,23,Customer Support,44126,71060
11270,66,Customer Support,44123,51397
11271,59,Engineering,44122,74803
11272,68,HR,44122,49379
11273,74,Customer Support,44125,67961
11274,47,Engineering,44124,67073
11275,45,Engineering,44122,69630
11276,36,Sales,44124,86508
11277,50,Engineering,44123,59899
11278,32,Engineering,44122,56452
11279,67,Engineering,44123,97529
11280,50,Sales,44125,75095
11281,70,Customer Support,44125,66345
11282,67,Engineering,44124,101234
11283,27,Sales,44125,80143
11284,47,Sales,44125,86776
11285,28,HR,44122,92426
11286,25,Engineering,44126,78902
11287,39,Sales,44124,59410
11288,60,Engineering,44124,53130
11289,27,Customer Support,44125,83707
11290,41,Engineering,44123,72793
11291,33,Customer Support,44125,63292
11292,25,Sales,44124,61113
11293,38,Customer Support,44125,51406
11294,51,Sales,44126,60662
11295,64,Engineering,44125,79159
11296,64,HR,44126,73065
11297,44,Engineering,44123,86407
11298,57,Engineering,44123,55251
11299,39,Engineering,44126,79165
11300,34,Customer Support,44122,93163
11301,62,Customer Support,44126,64552
11302,72,Customer Support,44126,84649
11303,26,Engineering,44122,106491
11304,26,Engineering,44122,54747
11305,56,Customer Support,44122,62726
11306,44,Sales,44124,76398
11307,40,Customer Support,44123,74707
11308,63,Sales,44126,75260
11309,24,Sales,44124,66700
11310,24,Customer Support,44125,53715
11311,52,Customer Support,44122,35869
11312,62,Customer Support,44123,82201
11313,41,Sales,44125,51591
11314,37,Sales,44126,55707
11315,57,Engineering,44123,55070
11316,30,Customer Support,44122,57723
11317,63,Customer Support,44125,76647
11318,62,Sales,44126,77518
11319,64,Sales,44124,62150
11320,41,Engineering,44123,68152
11321,61,Engineering,44122,69692
11322,57,Sales,44126,35000
11323,74,Engineering,44122,85758
11324,49,Engineering,44123,88841
11325,45,Customer Support,44126,47451
11326,53,Sales,44123,35000
11327,28,Customer Support,44125,83704
11328,43,Sales,44126,81237
11329,25,Engineering,44126,76055
11330,49,Engineering,44125,58589
11331,42,Engineering,44123,92621
11332,70,Engineering,44126,65117
11333,47,HR,44122,80386
11334,30,Sales,44123,78655
11335,74,HR,44126,68265
11336,49,Sales,44126,85167
11337,52,Engineering,44124,53383
11338,65,Engineering,44125,86623
11339,67,Engineering,44126,76173
11340,65,Sales,44124,64184
11341,29,Engineering,44124,77926
11342,61,Sales,44123,69297
11343,55,Engineering,44124,69523
11344,37,Customer Support,44124,61019
11345,24,Sales,44126,48003
11346,61,Customer Support,44126,87907
11347,29,Engineering,44125,75484
11348,74,Sales,44122,97701
11349,28,Sales,44123,62028
11350,59,Sales,44124,78843
11351,38,Sales,44122,87292
11352,39,Engineering,44126,68970
11353,42,HR,44124,64477
11354,47,Engineering,44122,35000
11355,39,Sales,44126,64222
11356,31,Engineering,44123,97017
11357,73,Engineering,44124,56140
11358,49,Customer Support,44122,43756
11359,62,Sales,44124,64371
11360,55,Customer Support,44123,54615
11361,69,Customer Support,44126,77798
11362,38,Engineering,44125,70178
11363,69,Engineering,44123,91268
11364,59,HR,44123,49603
11365,71,Customer Support,44126,90633
11366,67,Engineering,44126,45471
11367,22,HR,44122,45801
11368,52,Customer Support,44124,85551
11369,54,Engineering,44122,64096
11370,29,HR,44122,83648
11371,45,Engineering,44122,74703
11372,69,Sales,44124,41329
11373,41,Engineering,44123,50468
11374,64,Sales,44123,62178
11375,30,Customer Support,44124,79795
11376,27,Sales,44123,61803
11377,28,Engineering,44126,69688
11378,33,Customer Support,44124,106973
11379,30,Sales,44122,75590
11380,37,Sales,44125,72482
11381,56,Sales,44124,89250
11382,40,Customer Support,44125,46513
11383,43,Engineering,44122,71358
11384,50,Customer Support,44122,84378
11385,27,Engineering,44124,75071
11386,53,Sales,44124,54166
11387,62,Sales,44124,98499
11388,66,Engineering,44124,59511
11389,48,Customer Support,44125,64502
11390,24,Sales,44123,59373
11391,53,Customer Support,44125,72788
11392,53,Sales,44124,91432
11393,29,Sales,44124,52413
11394,45,HR,44123,65460
11395,54,Engineering,44125,48486
11396,42,Sales,44126,64311
11397,67,Customer Support,44122,47743
11398,57,Sales,44126,62673
11399,53,HR,44123,80730
11400,35,Engineering,44124,43410
11401,27,Engineering,44122,76255
11402,44,Engineering,44124,63645
11403,60,Sales,44126,37687
11404,43,Engineering,44125,75616
11405,73,Engineering,44122,82863
11406,58,Engineering,44124,66533
11407,47,Engineering,44124,82858
11408,34,Customer Support,44122,86421
11409,47,Customer Support,44125,72152
11410,33,Engineering,44123,63851
11411,60,Engineering,44124,68057
11412,50,Engineering,44124,89753
11413,34,Engineering,44126,80645
11414,64,Sales,44122,78495
11415,30,HR,44123,76501
11416,64,Sales,44126,37534
11417,50,Executive,44124,63263
11418,40,Engineering,44124,80027
11419,57,Customer Support,44123,83687
11420,67,Engineering,44126,88948
11421,53,Customer Support,44125,55631
11422,55,Engineering,44124,56717
11423,50,Sales,44123,73215
11424,59,Engineering,44126,58441
11425,30,Customer Support,44125,50413
11426,23,Sales,44124,57837
11427,29,Sales,44123,68311
11428,25,Sales,44126,82967
11429,66,Customer Support,44123,77000
